Date,SP
2013-09-17,52.08186811115611
2013-09-18,52.7820825680613
2013-09-19,52.72706849221708
2013-09-20,52.340964702580415
2013-09-23,52.08441852925603
2013-09-24,51.98864874444674
2013-09-25,51.823790438849066
2013-09-26,52.05958459333228
2013-09-27,51.855618658079834
2013-09-30,52.179314828069955
2013-10-01,52.64125233902302
2013-10-02,52.71364958775879
2013-10-03,52.17047426197282
2013-10-04,52.570279801234356
2013-10-07,52.06007679890745
2013-10-08,51.29622063500974
2013-10-09,51.2575189930752
2013-10-10,52.449199531166734
2013-10-11,52.764070379194486
2013-10-14,53.00023157635326
2013-10-15,52.66101283855637
2013-10-16,53.4296880354532
2013-10-17,53.68508262428256
2013-10-18,54.08531634378231
2013-10-21,54.21050721721862
2013-10-22,54.50577533476712
2013-10-23,54.250384748064675
2013-10-24,54.50287122745406
2013-10-25,54.64551813241139
2013-10-28,54.67473433730392
2013-10-29,55.02398690336571
2013-10-30,54.75781110768902
2013-10-31,54.51770515360558
2013-11-01,54.68629372785509
2013-11-04,54.90604900734648
2013-11-05,54.89302562938102
2013-11-06,55.05848380940119
2013-11-07,54.25607078818349
2013-11-08,55.09653656288501
2013-11-11,55.22844222186661
2013-11-12,55.12460151644871
2013-11-13,55.585689853186395
2013-11-14,55.93757119034346
2013-11-15,56.188216861437986
2013-11-18,55.98204707657299
2013-11-19,55.87585556391326
2013-11-20,55.80185242053063
2013-11-21,56.22632876795331
2013-11-22,56.627798497329195
2013-11-25,56.55120758094367
2013-11-26,56.56553203019192
2013-11-27,56.705877615861425
2013-11-29,57.21308749454852
2013-12-02,57.064154970723415
2013-12-03,56.76643272339423
2013-12-04,56.701445419481466
2013-12-05,56.45141602488973
2013-12-06,57.10949441054339
2013-12-09,57.16473147285735
2013-12-10,57.064445942492476
2013-12-11,56.425283032172
2013-12-12,56.23627229294855
2013-12-13,56.25527624920969
2013-12-16,56.58446696641301
2013-12-17,56.331500843222074
2013-12-18,57.39346316667019
2013-12-19,57.38690230420472
2013-12-20,57.68541204861201
2013-12-23,57.82361116103046
2013-12-24,57.9547868934934
2013-12-26,58.308842670260645
2013-12-27,58.21268281277787
2013-12-30,58.143125724413416
2013-12-31,57.80189192642392
2014-01-02,57.24364042085699
2014-01-03,57.21750118641004
2014-01-06,57.09177840911282
2014-01-07,57.54576026815413
2014-01-08,57.561199600565686
2014-01-09,57.621578052455305
2014-01-10,57.70615464764132
2014-01-13,56.917541219632966
2014-01-14,57.57535008319444
2014-01-15,57.868307160783395
2014-01-16,57.85143468135039
2014-01-17,57.69789657982658
2014-01-21,57.92839765655552
2014-01-22,57.961563824907685
2014-01-23,57.468332624649705
2014-01-24,56.18315277324801
2014-01-27,55.78700462216054
2014-01-28,56.26598743108319
2014-01-29,55.624274577452425
2014-01-30,56.279322288365854
2014-01-31,56.03862360029902
2014-02-03,54.717082461359986
2014-02-04,55.129790093595254
2014-02-05,55.00067630159053
2014-02-06,55.736901798493605
2014-02-07,56.71503578453936
2014-02-10,56.80014627437741
2014-02-11,57.4430837563219
2014-02-12,57.600580056847654
2014-02-13,58.01442662088365
2014-02-14,58.331179233813
2014-02-18,58.50600782247856
2014-02-19,58.00572055305846
2014-02-20,58.373587905010304
2014-02-21,58.48826000842293
2014-02-24,58.85523128770481
2014-02-25,58.93585446469466
2014-02-26,58.9145081474192
2014-02-27,59.20135233465218
2014-02-28,60.25302472308774
2014-03-03,59.81302939630337
2014-03-04,60.79498265046981
2014-03-05,60.76343244988422
2014-03-06,60.85669789745917
2014-03-07,60.784597143716375
2014-03-10,60.70813881030276
2014-03-11,60.36244140690323
2014-03-12,60.435333036020566
2014-03-13,59.57728740131645
2014-03-14,59.26039895850068
2014-03-17,59.94079625404349
2014-03-18,60.411281975784966
2014-03-19,59.94208290309514
2014-03-20,60.254854978134716
2014-03-21,59.83967823660514
2014-03-24,59.3721993293645
2014-03-25,59.596283514733365
2014-03-26,59.059148688544155
2014-03-27,58.98530573814301
2014-03-28,59.1978047548788
2014-03-31,58.724084843539785
2014-04-01,59.30764847395169
2014-04-02,59.51769690072289
2014-04-03,59.29951258685403
2014-04-04,58.34225555323003
2014-04-07,57.802098310686766
2014-04-08,58.002421115440235
2014-04-09,58.85494715055046
2014-04-10,57.47803023109519
2014-04-11,56.918577051374896
2014-04-14,57.42170598576545
2014-04-15,57.81356240758494
2014-04-16,58.57638328277634
2014-04-17,58.584267870323956
2014-04-21,58.838957943404864
2014-04-22,59.086068941652485
2014-04-23,58.96397567700707
2014-04-24,58.87462753598563
2014-04-25,58.195764288501266
2014-04-28,58.25638270781357
2014-04-29,58.6163696609359
2014-04-30,58.635534057777555
2014-05-01,58.64842427157451
2014-05-02,58.5659223889991
2014-05-05,58.77363979388616
2014-05-06,58.2411069200282
2014-05-07,58.455471341103035
2014-05-08,58.24936139985023
2014-05-09,58.51029813484465
2014-05-12,59.17121352726322
2014-05-13,59.16259989982989
2014-05-14,58.875880438369435
2014-05-15,58.3060727620754
2014-05-16,58.49818468528885
2014-05-19,58.76578929815764
2014-05-20,58.36154652306257
2014-05-21,58.951526882992596
2014-05-22,59.11075001643281
2014-05-23,59.348177714367516
2014-05-27,59.896857242968785
2014-05-28,59.89921047827462
2014-05-29,60.32700006316079
2014-05-30,60.92167361464723
2014-06-02,60.98071217143726
2014-06-03,60.91072398220665
2014-06-04,60.92995882268461
2014-06-05,61.258937469807265
2014-06-06,61.51447216295866
2014-06-09,61.51380818540367
2014-06-10,61.41090498271861
2014-06-11,61.30916017674458
2014-06-12,60.86003173258936
2014-06-13,60.870145042580425
2014-06-16,60.9136241621532
2014-06-17,60.945370213406406
2014-06-18,61.48114210788455
2014-06-19,61.551220294975394
2014-06-20,61.67915520694743
2014-06-23,61.62159264340797
2014-06-24,61.24209872677022
2014-06-25,61.55467089171302
2014-06-26,61.492858095041804
2014-06-27,61.52293906590145
2014-06-30,61.011046970807286
2014-07-01,61.64251593311834
2014-07-02,61.67615726389501
2014-07-03,62.003694948403655
2014-07-07,61.79303751052958
2014-07-08,61.300522146871614
2014-07-09,61.60966945319789
2014-07-10,61.259431934861254
2014-07-11,61.33387664120473
2014-07-14,61.6756133924456
2014-07-15,61.51904051196872
2014-07-16,61.721839387569645
2014-07-17,60.98234360516806
2014-07-18,61.5429065822382
2014-07-21,61.38818890539237
2014-07-22,61.842847158423474
2014-07-23,62.09259123431853
2014-07-24,62.09701249146876
2014-07-25,61.790568766939195
2014-07-28,61.85531621183821
2014-07-29,61.62286981849684
2014-07-30,61.74350532858673
2014-07-31,61.09231070803416
2014-08-01,60.95456343889214
2014-08-04,61.54721275548024
2014-08-05,60.9210805532425
2014-08-06,60.93266195622787
2014-08-07,60.645671362102476
2014-08-08,61.27377851648524
2014-08-11,61.52501455099883
2014-08-12,61.359630526181846
2014-08-13,61.78202056144115
2014-08-14,61.95731804108598
2014-08-15,61.89970600539204
2014-08-18,62.439498205029906
2014-08-19,62.67594002223107
2014-08-20,62.83490384387984
2014-08-21,62.92297367765354
2014-08-22,62.83747391986524
2014-08-25,63.15560790181585
2014-08-26,63.234615467718406
2014-08-27,63.15103546955481
2014-08-28,63.001175755113984
2014-08-29,63.02594466360413
2014-09-02,62.994159686558156
2014-09-03,62.96077582975273
2014-09-04,62.73547919310003
2014-09-05,62.87528500439551
2014-09-08,62.71996813060736
2014-09-09,62.25901651546233
2014-09-10,62.5095654960551
2014-09-11,62.45576907400744
2014-09-12,62.0398955248745
2014-09-15,61.98296744026962
2014-09-16,62.55925280973938
2014-09-17,62.63953447125071
2014-09-18,63.045137516187424
2014-09-19,62.99166339219512
2014-09-22,62.44694716398327
2014-09-23,62.13591389053893
2014-09-24,62.719014225204376
2014-09-25,61.70322396666627
2014-09-26,62.22691774253282
2014-09-29,62.00568074591897
2014-09-30,61.33925652521826
2014-10-01,60.464281918969334
2014-10-02,60.43676947314011
2014-10-03,61.11128095770093
2014-10-06,60.89403109450234
2014-10-07,59.968777770521335
2014-10-08,61.06753157948322
2014-10-09,59.81753608824851
2014-10-10,59.07812061016983
2014-10-13,57.99782105573282
2014-10-14,58.06334785751589
2014-10-15,57.78686543301639
2014-10-16,57.83799922843818
2014-10-17,58.66526962946869
2014-10-20,59.16593989697074
2014-10-21,60.30622923405122
2014-10-22,59.747075451999706
2014-10-23,60.540328114849785
2014-10-24,61.02449587973955
2014-10-27,60.95890591698058
2014-10-28,61.73132395678037
2014-10-29,61.58138053248142
2014-10-30,62.03908162924511
2014-10-31,63.23563387310991
2014-11-03,63.11307406396918
2014-11-04,62.55847195991155
2014-11-05,62.81100385222808
2014-11-06,63.127499940469626
2014-11-07,63.09454195275157
2014-11-10,63.453473955323496
2014-11-11,63.70295937309769
2014-11-12,63.593712078329034
2014-11-13,63.60369782981113
2014-11-14,63.50130414719509
2014-11-17,63.466935305818474
2014-11-18,63.80026843503935
2014-11-19,63.70051428373505
2014-11-20,63.7156149987736
2014-11-21,64.06502081650737
2014-11-24,64.2472987928953
2014-11-25,64.20733260128536
2014-11-26,64.29344892185077
2014-11-28,63.48427025135273
2014-12-01,63.14987336427137
2014-12-02,63.610873209471045
2014-12-03,63.88025815198977
2014-12-04,63.840110619880996
2014-12-05,63.93059744930827
2014-12-08,63.574997385335585
2014-12-09,63.5735138281659
2014-12-10,62.55400331153281
2014-12-11,62.80733411766287
2014-12-12,61.847255058523885
2014-12-15,61.33476052894362
2014-12-16,60.70842005844861
2014-12-17,61.92938561122531
2014-12-18,63.53077037057382
2014-12-19,63.84756411556966
2014-12-22,64.14855181969806
2014-12-23,64.14002952847775
2014-12-24,64.1741885630397
2014-12-26,64.37235689477238
2014-12-29,64.45098571260161
2014-12-30,64.12150390043502
2014-12-31,63.824474337422934
2015-01-02,63.830253210549195
2015-01-05,62.644285364333186
2015-01-06,62.04407042742454
2015-01-07,62.84035734524784
2015-01-08,63.866325874552906
2015-01-09,63.227233782401136
2015-01-12,62.75403000910187
2015-01-13,62.616583679724066
2015-01-14,62.27424081091844
2015-01-15,61.62125277936291
2015-01-16,62.50563672392769
2015-01-20,62.693574052073295
2015-01-21,63.00001143125195
2015-01-22,63.8646170296247
2015-01-23,63.488102750423174
2015-01-26,63.69256365977759
2015-01-27,62.84001111871212
2015-01-28,61.96983264955317
2015-01-29,62.55504066201563
2015-01-30,62.43455624035017
2015-02-02,63.14445346806598
2015-02-03,64.07274889101737
2015-02-04,63.720240624777965
2015-02-05,64.48134962491763
2015-02-06,64.14410413146733
2015-02-09,63.853573156906094
2015-02-10,64.52009909514389
2015-02-11,64.55482657109731
2015-02-12,65.1709538879426
2015-02-13,65.44502237114646
2015-02-17,65.66959547676719
2015-02-18,65.7136342014679
2015-02-19,66.00685708902448
2015-02-20,66.40524494587599
2015-02-23,66.42217532780249
2015-02-24,66.57369977873783
2015-02-25,66.70784349127254
2015-02-26,66.60378346329763
2015-02-27,67.10284738091825
2015-03-02,67.58874062914676
2015-03-03,67.2465833492927
2015-03-04,66.92947671281102
2015-03-05,67.18050660223453
2015-03-06,66.16081835079412
2015-03-09,66.45948837401595
2015-03-10,65.35438976749738
2015-03-11,65.19210844458237
2015-03-12,66.01643123381568
2015-03-13,65.60924431642778
2015-03-16,66.59135388725312
2015-03-17,66.36957982317787
2015-03-18,67.19913571823145
2015-03-19,66.97586672154233
2015-03-20,67.7558282927742
2015-03-23,67.54481095515423
2015-03-24,67.07081938324676
2015-03-25,65.96060866679962
2015-03-26,65.75538659755317
2015-03-27,65.91541450402254
2015-03-30,66.72411073408885
2015-03-31,66.65130176294518
2015-04-01,66.28455090414944
2015-04-02,66.50459513654772
2015-04-06,66.98103393004428
2015-04-07,66.92678870535629
2015-04-08,67.21068363225342
2015-04-09,67.47438482930912
2015-04-10,67.97369998347502
2015-04-13,67.66282562130358
2015-04-14,67.80049241805901
2015-04-15,68.03493601690572
2015-04-16,68.03591037006467
2015-04-17,67.22722835785702
2015-04-20,67.77476341679686
2015-04-21,67.7472807157591
2015-04-22,68.04598122526482
2015-04-23,68.23428246434099
2015-04-24,68.13261833984913
2015-04-27,67.86297529625335
2015-04-28,67.90795342940379
2015-04-29,67.65716044409608
2015-04-30,66.56123953816774
2015-05-01,67.3826813862993
2015-05-04,67.58883861029166
2015-05-05,66.87682170298042
2015-05-06,66.69308436185518
2015-05-07,66.74236490000673
2015-05-08,67.6342347283422
2015-05-11,67.21485336206197
2015-05-12,67.09443536144408
2015-05-13,67.06315949420704
2015-05-14,67.81376237220792
2015-05-15,67.916330387939
2015-05-18,68.20354806061586
2015-05-19,68.20141136443223
2015-05-20,68.14517082035123
2015-05-21,68.294746705438
2015-05-22,68.11431068017204
2015-05-26,67.40786160964392
2015-05-27,67.94111797373547
2015-05-28,67.85136452770347
2015-05-29,67.81692004295954
2015-06-01,67.93693373665171
2015-06-02,67.94797758129457
2015-06-03,68.10731786900553
2015-06-04,67.55221644116412
2015-06-05,67.53050015447761
2015-06-08,67.09677151357445
2015-06-09,67.10935693398582
2015-06-10,67.91995643467652
2015-06-11,68.0855675340875
2015-06-12,67.58897312057066
2015-06-15,67.35131107103427
2015-06-16,67.69936398316655
2015-06-17,67.775937700683
2015-06-18,68.5221558311711
2015-06-19,68.21239470958339
2015-06-22,68.529809340078
2015-06-23,68.57352620138164
2015-06-24,68.03984033323964
2015-06-25,67.88740690170414
2015-06-26,67.88676476785764
2015-06-29,66.4117147594734
2015-06-30,67.08032403446234
2015-07-01,67.48741069632052
2015-07-02,67.41684557681545
2015-07-06,67.34318514147289
2015-07-07,67.75407546039621
2015-07-08,66.6143355340024
2015-07-09,66.85663976321655
2015-07-10,67.63547545578335
2015-07-13,68.4187436875911
2015-07-14,68.76731680651899
2015-07-15,68.72855037248043
2015-07-16,69.25299895615595
2015-07-17,69.36462088277835
2015-07-20,69.58762057814998
2015-07-21,69.22182128923554
2015-07-22,69.11561710524583
2015-07-23,68.71040562999337
2015-07-24,67.37746312021069
2015-07-27,67.06657701467363
2015-07-28,67.97610743104363
2015-07-29,68.4455142446302
2015-07-30,68.48916634731586
2015-07-31,68.83484737173796
2015-08-03,68.71348372798545
2015-08-04,68.91010329784632
2015-08-05,69.43062143825665
2015-08-06,68.83667164532999
2015-08-07,68.51189157610835
2015-08-10,69.2516428895332
2015-08-11,68.629484218067
2015-08-12,68.64503875301875
2015-08-13,68.59546104130081
2015-08-14,68.83719100748013
2015-08-17,69.28253406197696
2015-08-18,69.06564842667308
2015-08-19,68.61477297661392
2015-08-20,67.14430304582093
2015-08-21,64.97641401681987
2015-08-24,62.448014090925795
2015-08-25,61.744493453293465
2015-08-26,64.15373326507915
2015-08-27,65.65166337972786
2015-08-28,65.67172303902738
2015-08-31,65.52200891369701
2015-09-01,63.68376131036307
2015-09-02,64.96456174725881
2015-09-03,64.96705316222962
2015-09-04,64.09821671702719
2015-09-08,65.8080134959723
2015-09-09,64.92181103825463
2015-09-10,65.30316208787785
2015-09-11,65.68518260731906
2015-09-14,65.39973960200355
2015-09-15,66.34023322799275
2015-09-16,66.84624572692067
2015-09-17,66.7974833936798
2015-09-18,65.69664946077391
2015-09-21,65.90652312146105
2015-09-22,65.22705923079002
2015-09-23,65.12338144259954
2015-09-24,64.82100664045754
2015-09-25,64.5768513184036
2015-09-28,62.759919143155834
2015-09-29,62.96913861958057
2015-09-30,64.29714994412156
2015-10-01,64.5044696538895
2015-10-02,65.33638507543328
2015-10-05,66.41332605017666
2015-10-06,66.04824058897722
2015-10-07,66.68012608085024
2015-10-08,67.2537185693501
2015-10-09,67.36346334128109
2015-10-12,67.70154447426069
2015-10-13,67.23502996677419
2015-10-14,66.68415693465198
2015-10-15,67.65029709795081
2015-10-16,68.06214938810285
2015-10-19,68.31214581588256
2015-10-20,68.07219118229764
2015-10-21,67.77407222323178
2015-10-22,68.6943216770406
2015-10-23,69.28401282229845
2015-10-26,69.5133584184986
2015-10-27,69.46389931045591
2015-10-28,70.04789777611333
2015-10-29,70.1249572056951
2015-10-30,70.29834300497937
2015-11-02,71.11449815157134
2015-11-03,71.25397540530449
2015-11-04,71.03815519666652
2015-11-05,70.96988531766736
2015-11-06,70.90122627409092
2015-11-09,69.66930733827677
2015-11-10,69.97098139297833
2015-11-11,69.83107697957621
2015-11-12,68.82816268263612
2015-11-13,68.08893025654766
2015-11-16,68.88816556617053
2015-11-17,68.8751920750416
2015-11-18,69.95009657751015
2015-11-19,69.8570260164791
2015-11-20,70.07844990600482
2015-11-23,70.00106803636338
2015-11-24,69.88678635612209
2015-11-25,69.91278298377864
2015-11-27,69.98210899685935
2015-11-30,68.8955845839636
2015-12-01,69.66356888564279
2015-12-02,69.00728273958421
2015-12-03,68.08893510946328
2015-12-04,69.54035308719848
2015-12-07,69.03261019073514
2015-12-08,68.80456427396263
2015-12-09,68.26495171267223
2015-12-10,68.50719867700002
2015-12-11,67.2244785049179
2015-12-14,67.63574743794756
2015-12-15,68.41264192406709
2015-12-16,69.39509060375116
2015-12-17,68.45168018975316
2015-12-18,67.22953549707417
2015-12-21,67.60620935586007
2015-12-22,68.06203806415297
2015-12-23,68.7612773899537
2015-12-24,68.641604727313
2015-12-28,68.57925709354205
2015-12-29,69.38019836496817
2015-12-30,68.91696058937866
2015-12-31,68.74554183018104
2016-01-04,67.50495743363061
2016-01-05,67.50636448369511
2016-01-06,66.76099140168353
2016-01-07,65.1692338857712
2016-01-08,64.31371390723648
2016-01-11,64.35537137931128
2016-01-12,64.88587894597049
2016-01-13,63.20647441859397
2016-01-14,64.31833463483747
2016-01-15,62.964880866820884
2016-01-19,63.06372657448091
2016-01-20,62.37312126959591
2016-01-21,62.60878552623221
2016-01-22,63.767984343092266
2016-01-25,62.866195075004995
2016-01-26,63.661481204143456
2016-01-27,62.76252241302172
2016-01-28,62.869751545192344
2016-01-29,63.86085945091593
2016-02-01,63.905263827085
2016-02-02,62.79554661624051
2016-02-03,62.99971972655261
2016-02-04,63.15255523916543
2016-02-05,61.77297486548863
2016-02-08,60.746394156282285
2016-02-09,60.842415890478016
2016-02-10,61.050582880406374
2016-02-11,60.439265443815984
2016-02-12,61.5764128937495
2016-02-16,62.76696872161063
2016-02-17,64.15255374396826
2016-02-18,63.89463592874073
2016-02-19,64.10031335472996
2016-02-22,64.84606024724143
2016-02-23,64.09035301187782
2016-02-24,64.29767542766399
2016-02-25,65.01518973077377
2016-02-26,64.83421196657596
2016-02-29,65.38872818213807
2016-03-01,66.94044414824859
2016-03-02,67.1479727393943
2016-03-03,67.2872653108418
2016-03-04,67.41554595870348
2016-03-07,67.3865609306108
2016-03-08,66.7740026036053
2016-03-09,67.00527594409397
2016-03-10,67.05457712959041
2016-03-11,68.14878845635103
2016-03-14,68.11031585724179
2016-03-15,68.01050914001503
2016-03-16,68.34466090430212
2016-03-17,68.71862125847274
2016-03-18,68.99389969687131
2016-03-21,69.1054807042366
2016-03-22,68.9526791513065
2016-03-23,68.63907552062905
2016-03-24,68.59301511312913
2016-03-28,68.60426393589029
2016-03-29,69.19870984395325
2016-03-30,69.51812987787619
2016-03-31,68.96096337143167
2016-04-01,69.52478415481464
2016-04-04,69.23647088533635
2016-04-05,68.68923686869856
2016-04-06,69.39167468666353
2016-04-07,68.58664241927904
2016-04-08,68.74235858797653
2016-04-11,68.478344135198
2016-04-12,69.19800311543727
2016-04-13,69.8115509435313
2016-04-14,69.91984414248398
2016-04-15,69.93599611810775
2016-04-18,70.46929348635668
2016-04-19,70.45799624691199
2016-04-20,70.45328143105466
2016-04-21,70.0895414775375
2016-04-22,70.0587142918355
2016-04-25,70.01221756068648
2016-04-26,70.13536593763355
2016-04-27,70.28192180484567
2016-04-28,69.53869030368277
2016-04-29,69.80701038226016
2016-05-02,70.38894379821879
2016-05-03,69.90900006887048
2016-05-04,69.12590817279546
2016-05-05,69.16579119164066
2016-05-06,69.41648062300322
2016-05-09,69.51897139331601
2016-05-10,70.39185049797928
2016-05-11,69.69290542329293
2016-05-12,69.77391201437321
2016-05-13,69.1508828083167
2016-05-16,69.85666462133449
2016-05-17,69.1527211413046
2016-05-18,69.11512239725005
2016-05-19,68.71616364232388
2016-05-20,69.04832207268598
2016-05-23,68.84368524612069
2016-05-24,69.79565708966746
2016-05-25,70.2695196173993
2016-05-26,70.25063584578388
2016-05-27,70.52609431006577
2016-05-31,69.85819696759847
2016-06-01,70.00931479730514
2016-06-02,70.2680641815953
2016-06-03,70.1569555518487
2016-06-06,70.63293829225836
2016-06-07,70.57945860991818
2016-06-08,70.79525046680826
2016-06-09,70.60124745532087
2016-06-10,69.96012750370822
2016-06-13,69.49025918872842
2016-06-14,69.39300103515102
2016-06-15,69.2879443523944
2016-06-16,69.61327900059874
2016-06-17,69.28489999896941
2016-06-20,69.79998404401816
2016-06-21,69.89889548340085
2016-06-22,69.87751015132915
2016-06-23,70.82308489838286
2016-06-24,68.03979347974513
2016-06-27,66.85724226292095
2016-06-28,68.02496371261361
2016-06-29,69.23797331921868
2016-06-30,70.24591227227016
2016-07-01,70.45269083521995
2016-07-05,70.23334299433387
2016-07-06,70.6282126637571
2016-07-07,70.54774842789007
2016-07-08,71.63551283380279
2016-07-11,71.87537265491206
2016-07-12,72.17873970168402
2016-07-13,72.22065202977292
2016-07-14,72.54876220280678
2016-07-15,72.48268677733122
2016-07-18,72.60021292860836
2016-07-19,72.46030418365065
2016-07-20,72.79273030001819
2016-07-21,72.50773710000301
2016-07-22,72.76697371022343
2016-07-25,72.50270430860425
2016-07-26,72.49366420180307
2016-07-27,72.32595484436081
2016-07-28,72.46695669298921
2016-07-29,73.14795279790765
2016-08-01,73.18116072747728
2016-08-02,72.90858031389571
2016-08-03,73.1123377196381
2016-08-04,73.05222712820202
2016-08-05,73.72656284222896
2016-08-08,73.57830432925542
2016-08-09,73.61881436605186
2016-08-10,73.49804944764355
2016-08-11,73.7776363873418
2016-08-12,73.71782380467603
2016-08-15,73.84016062520605
2016-08-16,73.47179001022073
2016-08-17,73.68088872892712
2016-08-18,73.85741089431681
2016-08-19,73.71040748106903
2016-08-22,73.71410607659784
2016-08-23,73.77329997590206
2016-08-24,73.3396418043236
2016-08-25,73.22461650001767
2016-08-26,73.10206485798129
2016-08-29,73.45197074038916
2016-08-30,73.23962803917341
2016-08-31,72.47911956898157
2016-09-01,72.47299644158107
2016-09-02,72.75745274691127
2016-09-06,72.95713048109725
2016-09-07,72.92442667027525
2016-09-08,72.75216881459
2016-09-09,71.00128222508184
2016-09-12,72.0502696229155
2016-09-13,70.98538557326074
2016-09-14,70.9748665313331
2016-09-15,71.72340300947779
2016-09-16,71.4968521763238
2016-09-19,71.48247202564109
2016-09-20,71.58055305422631
2016-09-21,72.34634708896243
2016-09-22,72.77899016771525
2016-09-23,72.36913137775548
2016-09-26,71.83920625115454
2016-09-27,72.35439182614643
2016-09-28,72.64054466520453
2016-09-29,72.06948048450269
2016-09-30,73.45151058329142
2016-10-03,73.26628330990813
2016-10-04,72.92268506212213
2016-10-05,73.16871997308779
2016-10-06,73.1708429518246
2016-10-07,72.90044533970523
2016-10-10,73.14054512824063
2016-10-11,72.1596278742533
2016-10-12,72.17717796929293
2016-10-13,72.01891665598899
2016-10-14,72.0239734795696
2016-10-17,71.82460127507807
2016-10-18,72.28215869860705
2016-10-19,72.42859723575663
2016-10-20,72.34543164963405
2016-10-21,72.26444051254352
2016-10-24,72.57890472586081
2016-10-25,72.35408155177056
2016-10-26,72.26561703354417
2016-10-27,71.9256216637251
2016-10-28,71.75925215479175
2016-10-31,71.34601209685262
2016-11-01,70.89581491456113
2016-11-02,70.48378261522097
2016-11-03,70.21625599550826
2016-11-04,70.0904049650496
2016-11-07,71.84127289950416
2016-11-08,72.5532957727744
2016-11-09,73.28545233373858
2016-11-10,73.43269265293351
2016-11-11,73.27604508316118
2016-11-14,72.98839540879925
2016-11-15,73.39585351889444
2016-11-16,73.34661877170399
2016-11-17,73.65718075011563
2016-11-18,73.46471441111119
2016-11-21,73.96002877168193
2016-11-22,74.20710328306761
2016-11-23,74.15188663475715
2016-11-25,74.41861028858571
2016-11-28,74.09579928904027
2016-11-29,74.22697286284397
2016-11-30,74.45775119077813
2016-12-01,74.23460332348
2016-12-02,74.22352089782174
2016-12-05,74.58648248686667
2016-12-06,74.78066671983139
2016-12-07,75.7550301661697
2016-12-08,75.96041989816544
2016-12-09,76.40622942631659
2016-12-12,76.35411824481663
2016-12-13,76.7807484048744
2016-12-14,76.18646040338677
2016-12-15,76.31491752517758
2016-12-16,76.19456531426174
2016-12-19,76.31705149677751
2016-12-20,76.66821265335878
2016-12-21,76.45612140160246
2016-12-22,76.26251945903194
2016-12-23,76.39211819368867
2016-12-27,76.57527784674535
2016-12-28,75.97744823170181
2016-12-29,75.96017320028075
2016-12-30,75.13220326461598
2017-01-03,75.71013923014777
2017-01-04,76.11602545034289
2017-01-05,76.11720756837342
2017-01-06,76.4520676957998
2017-01-09,76.23875970425237
2017-01-10,76.26702373382052
2017-01-11,76.4209899561943
2017-01-12,76.26932312716903
2017-01-13,76.39099585231716
2017-01-17,76.19786736923896
2017-01-18,76.31657710832235
2017-01-19,76.09832624991236
2017-01-20,76.33173685563335
2017-01-23,76.07177583083345
2017-01-24,76.47766816325763
2017-01-25,77.03734093361187
2017-01-26,77.05311060632454
2017-01-27,77.09425301231214
2017-01-30,76.7009632145286
2017-01-31,76.89673403917017
2017-02-01,76.84264714903593
2017-02-02,76.82600003564527
2017-02-03,77.42453430210121
2017-02-06,77.24791038203352
2017-02-07,77.35728971501797
2017-02-08,77.4507252697666
2017-02-09,77.90710870921856
2017-02-10,78.33777408292528
2017-02-13,78.76871240456042
2017-02-14,79.00960965184643
2017-02-15,79.47456602391932
2017-02-16,79.42691995302305
2017-02-17,79.4697084084399
2017-02-21,79.89025077997177
2017-02-22,79.83664588593152
2017-02-23,79.80039205796628
2017-02-24,79.96548577433764
2017-02-27,80.10632637091672
2017-02-28,81.11084196636594
2017-03-01,82.13059420575085
2017-03-02,81.73437551550312
2017-03-03,81.77330708003552
2017-03-06,81.54733465193338
2017-03-07,81.37710505785333
2017-03-08,81.29591689725488
2017-03-09,81.37127287782516
2017-03-10,81.67605627436447
2017-03-13,81.7827152144956
2017-03-14,81.54693697142082
2017-03-15,82.11075969358755
2017-03-16,81.92587672784367
2017-03-17,81.82699799566058
2017-03-20,81.62544223253605
2017-03-21,80.72963442801078
2017-03-22,80.90210385956411
2017-03-23,80.76760912915893
2017-03-24,80.69797825834206
2017-03-27,80.67025042830704
2017-03-28,81.21291623423002
2017-03-29,81.25299349269142
2017-03-30,81.48233035942677
2017-03-31,81.35338478891899
2017-04-03,81.21901021496053
2017-04-04,81.26724546888998
2017-04-05,81.05478384216562
2017-04-06,81.28207042288746
2017-04-07,81.23863700075121
2017-04-10,81.30340720732669
2017-04-11,81.21097859847775
2017-04-12,80.82651690590353
2017-04-13,80.34928814655827
2017-04-17,81.1021052644803
2017-04-18,80.82004584408944
2017-04-19,80.71413494248071
2017-04-20,81.25828126328494
2017-04-21,81.03402831688865
2017-04-24,82.02868990507277
2017-04-25,82.47842613075584
2017-04-26,82.42796672792022
2017-04-27,82.64942810189581
2017-04-28,83.58146222071979
2017-05-01,83.75304063348231
2017-05-02,83.93498823999883
2017-05-03,83.86515505214905
2017-05-04,84.19148904263616
2017-05-05,84.40667860023689
2017-05-08,84.31546733006793
2017-05-09,84.34449820097262
2017-05-10,83.94525542689341
2017-05-11,83.80986736959817
2017-05-12,83.72610065790454
2017-05-15,84.0964647200637
2017-05-16,84.15449341787047
2017-05-17,82.73023748279037
2017-05-18,83.04298493004343
2017-05-19,83.57550007054465
2017-05-22,84.0600407588282
2017-05-23,84.11901876458519
2017-05-24,84.4979214321018
2017-05-25,85.00182597656448
2017-05-26,85.06267123110597
2017-05-30,84.92012155680928
2017-05-31,85.51776443430309
